"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","Year","Acronym"
"5052",103,"Chris Chiozza","PG",23,"HOU",7,33,7,0.375,0,3.3,10.3,6.7,16.1,1.5,2.6,11.1,11.8,0,0,0,0.023,-2.7,1.4,-1.3,0,2019,"chiozch01"
"5053",399,"Chris Paul","PG",33,"HOU",58,1857,19.7,0.56,0.282,2.1,13.9,7.9,39.3,3,0.8,15.8,22.5,4.4,2.2,6.6,0.172,2.7,1.1,3.9,2.8,2019,"paulch01"
"5054",89,"Clint Capela","C",24,"HOU",67,2249,23.8,0.658,0.357,14.4,27.6,20.8,7.1,1,3.9,10,18.2,7.8,3,10.8,0.23,3.3,-0.3,3,2.8,2019,"capelca01"
"5055",238,"Danuel House Jr.","SF",25,"HOU",39,979,12.2,0.646,0.282,2.8,13.3,7.9,5.9,1.1,1,11,14.1,1.6,0.7,2.3,0.113,0.1,-0.5,-0.5,0.4,2019,"houseda01"
"5056",191,"Eric Gordon","SG",30,"HOU",68,2158,12.2,0.549,0.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22,1.7,1,2.6,0.059,0.5,-1.8,-1.3,0.4,2019,"gordoer01"
"5057",105,"Gary Clark","PF",24,"HOU",51,641,9.2,0.48,0.046,4.1,16.2,10,3.8,1.5,3.5,4.3,10.9,0.3,0.7,1,0.071,-1.1,0.4,-0.7,0.2,2019,"clarkga01"
"5058",200,"Gerald Green","SG",33,"HOU",73,1473,11.4,0.555,0.118,2.2,11.7,6.8,4.1,1.1,1.6,8.3,19.5,0.9,1,1.9,0.061,-0.2,-1.5,-1.7,0.1,2019,"greenge01"
"5059",446,"Iman Shumpert","SG",28,"HOU",20,382,6.3,0.456,0.041,2.3,13.6,7.8,7.6,1.5,0.9,10.7,12.7,-0.2,0.3,0.2,0.019,-4,0.2,-3.7,-0.2,2019,"shumpim01"
"5060",217,"Isaiah Hartenstein","PF",20,"HOU",28,221,10,0.562,0.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,0.2,0.3,0.5,0.101,-5.1,1.2,-3.9,-0.1,2019,"harteis01"
"5061",156,"James Ennis III","SF",28,"HOU",40,949,11.3,0.622,0.275,4.2,9.5,6.8,4.1,2,1.4,8.9,11.9,1.4,0.8,2.2,0.112,-1,0.1,-0.9,0.3,2019,"ennisja01"
"5062",207,"James Harden","PG",29,"HOU",78,2867,30.6,0.616,0.449,2.5,17.8,10,39.5,2.7,1.7,14.5,40.5,11.4,3.8,15.2,0.254,9.4,1.6,11,9.3,2019,"hardeja01"
"5063",380,"James Nunnally","SF",28,"HOU",2,38,-0.8,0.346,0,0,3,1.5,7.2,0,0,0,14.8,-0.1,0,-0.1,-0.068,-7.5,-5.5,-13,-0.1,2019,"nunnaja01"
"5064",162,"Kenneth Faried","C",29,"HOU",25,610,21.8,0.622,0.372,14.6,23,18.7,4.9,1.2,2.6,9.4,20.4,1.8,0.7,2.5,0.198,1.3,-1.6,-0.4,0.3,2019,"farieke01"
"5065",104,"Marquese Chriss","PF",21,"HOU",16,104,3.4,0.391,0.206,7.3,22.8,14.9,8.2,0.9,3.3,24.4,20.5,-0.3,0.1,-0.2,-0.101,-9.6,-1.7,-11.2,-0.2,2019,"chrisma01"
"5066",94,"Michael Carter-Williams","PG",27,"HOU",16,145,12.7,0.476,0.426,2.2,7.8,5,22.7,3,3.5,12.1,24.7,0,0.2,0.1,0.044,-2.8,1.2,-1.6,0,2019,"cartemi01"
"5067",227,"Nenê","C",36,"HOU",42,546,11.9,0.552,0.405,6.7,18.4,12.5,6.8,1.6,2.3,7.4,11.7,0.8,0.6,1.4,0.123,-3.1,0.9,-2.2,0,2019,"hilarne01"
"5068",484,"P.J. Tucker","PF",33,"HOU",82,2802,9.2,0.547,0.113,4.7,14.4,9.5,4.6,2.3,1.2,10.3,9.5,2,3,5,0.086,-1.6,1,-0.6,1,2019,"tuckepj01"
"5069",275,"Terrence Jones","PF",27,"HOU",2,5,-15.8,0.225,0.25,0,90.3,44.2,0,0,0,18.4,47.2,-0.1,0,-0.1,-0.661,-24.7,-6.4,-31.1,0,2019,"joneste01"
"5070",152,"Vince Edwards","SF",22,"HOU",2,16,3.8,0.375,0,6.8,7.1,6.9,0,0,0,0,10.9,0,0,0,-0.014,-1.6,-4.8,-6.4,0,2019,"edwarvi01"
"5071",414,"Zhou Qi","PF",23,"HOU",1,1,80.4,1,0,0,0,0,0,0,0,0,43.4,0,0,0,1.261,40.1,11.9,52,0,2019,"qizh01"
"5072",230,"Aaron Holiday","PG",22,"IND",50,646,11.9,0.518,0.191,0.9,10.4,5.8,19.3,1.6,1.8,12.3,21.9,0.1,0.8,0.9,0.065,-1.7,0.1,-1.6,0.1,2019,"holidaa01"
"5073",263,"Alize Johnson","PF",22,"IND",14,64,6.3,0.333,0.5,7.1,25.5,16.5,2,0.8,4.2,0,13.3,-0.1,0.1,0,0.027,-5.7,-2,-7.7,-0.1,2019,"johnsal02"
"5074",57,"Bojan Bogdanović","SF",29,"IND",81,2573,16.1,0.613,0.29,1.5,12.7,7.2,9.5,1.3,0,10.2,22.4,3.9,2.8,6.8,0.126,1.3,-0.6,0.7,1.7,2019,"bogdabo02"
"5075",278,"Cory Joseph","PG",27,"IND",82,2063,11,0.474,0.078,2.1,12.6,7.5,20.7,2.2,0.9,12.4,13.7,0.5,2.9,3.5,0.081,-2.1,1.7,-0.4,0.9,2019,"josepco01"
"5076",110,"Darren Collison","PG",31,"IND",76,2143,16.7,0.574,0.288,1.9,9.9,6,29.9,2.5,0.4,14.4,17.7,3.9,2.9,6.8,0.153,0.8,1,1.8,2.1,2019,"collida01"
"5077",419,"Davon Reed","SG",23,"IND",10,47,8.1,0.5,0,4.8,9.2,7.1,8.5,1,0,7.7,12.1,0,0,0.1,0.064,-3.3,-2.2,-5.5,0,2019,"reedda01"
"5078",435,"Domantas Sabonis","C",22,"IND",74,1838,21.9,0.63,0.416,11.5,29.8,20.8,18.2,1.3,1.5,16.2,23.5,4.3,3.3,7.6,0.197,1.9,1.3,3.1,2.4,2019,"sabondo01"
"5079",336,"Doug McDermott","SF",27,"IND",77,1340,11.6,0.617,0.187,1.4,7.5,4.5,7.1,0.7,0.5,8.4,16.3,1.8,1.1,2.9,0.103,-0.5,-0.9,-1.4,0.2,2019,"mcderdo01"
"5080",465,"Edmond Sumner","PG",23,"IND",23,210,7.6,0.443,0.375,4.9,7.8,6.3,6.3,2.8,2.1,11.8,17.6,-0.2,0.3,0.1,0.02,-5.8,0.5,-5.3,-0.2,2019,"sumneed01"
"5081",17,"Ike Anigbogu","C",20,"IND",3,6,-6,0,0,18.9,36.2,27.7,19.4,0,14.8,25,29.1,-0.1,0,-0.1,-0.48,-14,-2.3,-16.2,0,2019,"anigbik01"
"5082",384,"Kyle O'Quinn","C",28,"IND",45,371,16.8,0.537,0.154,8.9,26.4,17.8,22.4,1.2,6,17.6,20.8,0.2,0.8,1,0.125,-2.5,3,0.4,0.2,2019,"oquinky01"
"5083",486,"Myles Turner","C",22,"IND",74,2119,18,0.567,0.258,5.4,22,13.9,8,1.4,8.4,10.3,20,1.9,4.4,6.3,0.144,0,2.4,2.5,2.4,2019,"turnemy01"
"5084",296,"T.J. Leaf","PF",21,"IND",58,522,16.9,0.572,0.169,9.3,17.1,13.3,6.9,0.8,3.2,5.8,17.5,0.9,0.7,1.6,0.148,0.3,-0.6,-0.3,0.2,2019,"leaftj01"
"5085",525,"Thaddeus Young","PF",30,"IND",81,2489,16.2,0.569,0.161,8.7,14.4,11.7,12,2.4,1.3,12,18,3,3.9,6.9,0.133,0.4,1.1,1.5,2.2,2019,"youngth01"
"5086",160,"Tyreke Evans","SG",29,"IND",69,1402,11.5,0.483,0.242,2.7,13,7.9,17.5,2,1.1,13.9,26.4,-1.7,2,0.3,0.01,-2.4,-0.3,-2.7,-0.2,2019,"evansty01"
"5087",389,"Victor Oladipo","SG",26,"IND",36,1147,17.6,0.519,0.24,2.1,17.1,9.8,25.2,2.6,0.9,11.2,27.9,0.4,1.9,2.3,0.097,1.8,1.2,2.9,1.4,2019,"oladivi01"
"5088",330,"Wesley Matthews","SG",32,"IND",23,725,9.2,0.543,0.229,1.7,8.1,5,10.1,1.3,0.5,11.8,15.8,0.3,0.7,1,0.067,-2,-0.4,-2.4,-0.1,2019,"matthwe02"
"5089",132,"Ángel Delgado","C",24,"LAC",2,15,4.3,0.255,0.4,14.6,13.7,14.1,0,3.1,0,0,16.5,0,0,0,-0.055,-7,-5,-12,0,2019,"delgaan01"
"5090",63,"Avery Bradley","SG",28,"LAC",49,1463,5.5,0.464,0.06,2.6,6.7,4.7,8.8,0.9,0.9,12.4,14.2,-1,0.6,-0.3,-0.011,-3.7,-0.9,-4.6,-1,2019,"bradlav01"
"5091",325,"Boban Marjanović","C",30,"LAC",36,376,24.9,0.666,0.679,16,26.5,21.4,9.3,1.4,3.6,16.9,24.6,1.2,0.5,1.7,0.217,2.6,0.4,3.1,0.5,2019,"marjabo01"
"5092",178,"Danilo Gallinari","SF",30,"LAC",68,2059,21,0.633,0.459,2.9,18.1,10.7,13.2,1.1,0.9,8.5,23.8,6.4,1.8,8.2,0.191,4.9,-0.5,4.3,3.3,2019,"gallida01"
"5093",469,"Garrett Temple","SG",32,"LAC",26,510,8,0.514,0.292,2.1,10.9,6.7,9.4,2.4,0.8,11.8,11.2,0.2,0.5,0.6,0.061,-4.1,1,-3.1,-0.1,2019,"templga01"
"5094",530,"Ivica Zubac","C",21,"LAC",26,524,18.3,0.574,0.323,12.7,27.2,20.2,10.9,0.9,3.6,14.8,20.1,0.7,0.7,1.4,0.132,-0.2,-0.5,-0.7,0.2,2019,"zubaciv01"
"5095",201,"JaMychal Green","PF",28,"LAC",24,471,14.3,0.6,0.128,7.4,27.3,17.7,4.3,1.2,1.3,11.7,17.6,0.5,0.6,1.1,0.113,-0.3,-1.2,-1.5,0.1,2019,"greenja01"
"5096",427,"Jerome Robinson","SG",21,"LAC",33,320,7.2,0.491,0.082,1,12.2,6.8,8.3,1.6,0.7,10.2,16.7,-0.2,0.3,0.1,0.012,-4.2,-0.5,-4.7,-0.2,2019,"robinje01"
"5097",365,"Johnathan Motley","PF",23,"LAC",22,156,18.9,0.563,0.548,12.6,21.7,17.3,11.7,1.5,1.5,15,28.8,0.1,0.2,0.3,0.092,-1.2,-0.7,-1.9,0,2019,"motlejo01"
"5098",445,"Landry Shamet","SG",21,"LAC",25,694,11.3,0.601,0.186,1.1,7.3,4.3,11.5,0.9,0.2,7.7,15,1.1,0.3,1.4,0.094,0.4,-1.6,-1.2,0.1,2019,"shamela01"
"5099",515,"Lou Williams","SG",32,"LAC",75,1993,21.2,0.554,0.426,2.2,9.4,5.9,33,1.3,0.4,11.8,32.4,3.9,1.2,5.1,0.123,4.3,-2.1,2.2,2.1,2019,"willilo02"
"5100",331,"Luc Mbah a Moute","PF",32,"LAC",4,61,6.7,0.495,0.278,3.6,8.4,6.1,4.5,0.8,1.3,9,15.4,0,0,0,0.009,-2.9,0,-3,0,2019,"mbahalu01"
"5101",192,"Marcin Gortat","C",34,"LAC",47,751,12.8,0.562,0.258,9.8,26.5,18.4,12,0.4,2.5,19.4,14.4,0.6,0.8,1.4,0.089,-1.7,0.4,-1.3,0.1,2019,"gortama01"
"5102",441,"Mike Scott","PF",30,"LAC",52,748,9.4,0.521,0.078,3.5,20.6,12.3,8.1,1.1,0.8,10.2,14.9,0.1,0.7,0.9,0.055,-1.5,0,-1.5,0.1,2019,"scottmi01"
"5103",470,"Miloš Teodosić","PG",31,"LAC",15,150,6.5,0.557,0.175,2.2,8.9,5.7,28.8,0.9,0.5,32.8,18,-0.1,0.1,-0.1,-0.019,-3.8,-1.7,-5.4,-0.1,2019,"teodomi01"
"5104",209,"Montrezl Harrell","C",25,"LAC",82,2158,23.4,0.636,0.466,9.3,16.7,13.1,12.5,1.6,4,11,23.5,6.1,2.6,8.7,0.193,2.6,0.7,3.3,2.9,2019,"harremo01"
"5105",49,"Patrick Beverley","PG",30,"LAC",78,2137,11.8,0.561,0.258,3.9,15,9.6,18.4,1.5,1.6,13.8,12.2,2.8,2,4.8,0.108,-0.3,1.2,0.9,1.5,2019,"beverpa01"
"5106",187,"Shai Gilgeous-Alexander","PG",20,"LAC",82,2174,13.4,0.554,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15,18.3,1.5,1.9,3.3,0.074,-0.9,0.4,-0.5,0.8,2019,"gilgesh01"
"5107",479,"Sindarius Thornwell","SG",24,"LAC",64,313,5.2,0.485,0.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,-0.3,0.3,0,0.004,-5.8,1,-4.7,-0.2,2019,"thornsi01"
"5108",213,"Tobias Harris","PF",26,"LAC",55,1903,18.2,0.605,0.256,2.1,21.3,12,12.5,1,1,10.3,23.5,3.2,1.8,5,0.127,2.7,-0.2,2.4,2.1,2019,"harrito02"
"5109",500,"Tyrone Wallace","PG",24,"LAC",62,628,7,0.45,0.263,3.5,13.2,8.5,9.5,1.6,0.9,12.9,18.7,-0.8,0.5,-0.3,-0.023,-5.6,-0.8,-6.4,-0.7,2019,"wallaty01"
"5110",101,"Wilson Chandler","SF",31,"LAC",15,226,5.8,0.463,0.106,1.9,19.5,11,5.9,0.6,1.1,9.2,14.2,-0.1,0.2,0,0.009,-4.5,-1.6,-6.1,-0.2,2019,"chandwi01"
"5111",95,"Alex Caruso","PG",24,"LAL",25,531,13.9,0.569,0.37,4,9,6.5,19.7,2.1,1.4,17.3,19,0.5,0.6,1,0.093,-1,0.7,-0.2,0.2,2019,"carusal01"
"5112",248,"Andre Ingram","SG",33,"LAL",4,15,-11.9,0,0,7,6.7,6.9,0,3.1,0,14.3,19.3,-0.1,0,-0.1,-0.408,-14.8,-4.8,-19.6,-0.1,2019,"ingraan01"
"5113",249,"Brandon Ingram","SF",21,"LAL",52,1760,13.4,0.555,0.396,2.5,13,7.8,12.9,0.7,1.4,13.1,23.2,0.6,1.4,2,0.055,-1.3,-0.7,-2,0,2019,"ingrabr01"
"5114",60,"Isaac Bonga","PG",19,"LAL",22,120,6,0.24,0.455,7.9,13.5,10.8,14.9,3.5,2.7,13.2,15.7,-0.3,0.2,-0.1,-0.059,-7,2.2,-4.8,-0.1,2019,"bongais01"
"5115",530,"Ivica Zubac","C",21,"LAL",33,516,19.5,0.633,0.342,11,21.2,16.2,7.3,0.4,4.3,12.9,20.5,1.1,0.6,1.8,0.165,-0.3,0.1,-0.2,0.2,2019,"zubaciv01"
"5116",337,"JaVale McGee","C",31,"LAL",75,1671,21.8,0.634,0.237,12.3,22.5,17.5,4.8,1.3,7.3,13.2,20.2,3,2.9,5.9,0.171,0.3,1.2,1.4,1.4,2019,"mcgeeja01"
"5117",274,"Jemerrio Jones","SF",23,"LAL",6,143,12.1,0.398,0.061,11.8,23.4,17.7,11.4,2.3,2.9,12.9,11.3,0,0.2,0.2,0.084,-2.2,2.4,0.2,0.1,2019,"jonesje01"
"5118",513,"Johnathan Williams","C",23,"LAL",24,372,15.1,0.599,0.436,13.6,13.9,13.7,4.9,1,1.5,10.9,16.4,0.7,0.3,1,0.135,-2,-1.1,-3.2,-0.1,2019,"willijo04"
"5119",216,"Josh Hart","SG",23,"LAL",67,1715,9.3,0.526,0.172,2.2,12.6,7.5,7,1.7,1.9,10.4,13.5,0.2,1.9,2.1,0.059,-2.3,1,-1.3,0.3,2019,"hartjo01"
"5120",87,"Kentavious Caldwell-Pope","SG",25,"LAL",82,2035,12.9,0.568,0.209,2.5,9.4,6,7.5,1.7,0.5,7.3,18.1,2.3,1.8,4,0.095,-0.3,-0.1,-0.5,0.8,2019,"caldwke01"
"5121",291,"Kyle Kuzma","PF",23,"LAL",70,2314,14,0.546,0.23,2.7,14.1,8.5,11.5,0.8,0.9,10,23.8,1.2,1.9,3.1,0.065,-0.2,-1.2,-1.4,0.4,2019,"kuzmaky01"
"5122",464,"Lance Stephenson","SG",28,"LAL",68,1123,11.8,0.529,0.169,3,16.5,9.9,17.3,1.7,0.5,15.6,20.3,-0.1,1.2,1.1,0.049,-1.6,0.1,-1.5,0.1,2019,"stephla01"
"5123",259,"LeBron James","SF",34,"LAL",55,1937,25.6,0.588,0.382,3.1,21.3,12.4,39.4,1.7,1.4,13.3,31.6,4.7,2.6,7.2,0.179,6.4,1.7,8,4.9,2019,"jamesle01"
"5124",30,"Lonzo Ball","PG",21,"LAL",47,1423,11.7,0.487,0.105,4,14,9.1,23.8,2.3,1.1,17.8,16.9,-0.2,1.7,1.6,0.052,-1.6,1.3,-0.3,0.6,2019,"balllo01"
"5125",42,"Michael Beasley","PF",30,"LAL",26,277,15.9,0.532,0.255,4.9,17.2,11.2,14.8,1.5,3,13.7,29.5,-0.1,0.4,0.2,0.039,-1.9,0.5,-1.5,0,2019,"beaslmi01"
"5126",369,"Mike Muscala","PF",27,"LAL",17,265,12.5,0.578,0.096,2.4,14.5,8.6,7.1,0.7,3.4,5.5,14.3,0.3,0.3,0.6,0.107,0.3,0.4,0.7,0.2,2019,"muscami01"
"5127",495,"Moritz Wagner","C",21,"LAL",43,446,10.1,0.533,0.31,4,15.4,9.8,7.4,1.1,2.4,16.7,21.7,-0.3,0.5,0.2,0.02,-3.9,-0.4,-4.3,-0.3,2019,"wagnemo01"
"5128",429,"Rajon Rondo","PG",32,"LAL",46,1369,12.1,0.473,0.083,2.6,15.5,9.2,35.5,1.9,0.4,22.1,17.4,-0.2,1.5,1.3,0.047,-1.7,0.2,-1.5,0.2,2019,"rondora01"
"5129",80,"Reggie Bullock","SG",27,"LAL",19,524,9.1,0.545,0.137,0.4,9.3,4.9,5,1.4,1.1,6.3,13.7,0.2,0.4,0.7,0.061,-2.1,-0.1,-2.2,0,2019,"bullore01"
"5130",319,"Scott Machado","PG",28,"LAL",4,19,22.2,0.776,0.167,0,0,0,23.5,2.4,0,0,14,0.1,0,0.1,0.281,2.9,2.7,5.5,0,2019,"machasc01"
"5131",370,"Svi Mykhailiuk","SF",21,"LAL",39,420,5.8,0.451,0.152,2,6.3,4.2,10.1,1.4,0.2,12.4,15.9,-0.4,0.3,-0.1,-0.013,-4.1,-1.1,-5.2,-0.3,2019,"mykhasv01"
"5132",100,"Tyson Chandler","C",36,"LAL",48,786,11.2,0.626,0.793,11.4,23.6,17.6,4.8,1.1,2.3,23,8,0.9,1.1,1.9,0.117,-2.7,0.9,-1.8,0,2019,"chandty01"
"5133",214,"Andrew Harrison","PG",24,"MEM",1,5,4.6,0.5,0,0,0,0,0,0,0,0,17.9,0,0,0,-0.013,-11.2,-4.2,-15.4,0,2019,"harrian01"
"5134",63,"Avery Bradley","SG",28,"MEM",14,442,14.5,0.565,0.133,2,9.3,5.6,21.6,1.6,0,12.3,22.9,0.3,0.4,0.7,0.074,0.1,-1,-0.9,0.1,2019,"bradlav01"
"5135",85,"Bruno Caboclo","PF",23,"MEM",34,800,12.4,0.571,0.222,5.8,16.5,11.1,9.4,0.9,3.9,13.3,15.9,0.6,0.9,1.5,0.09,-1.1,0.1,-1.1,0.2,2019,"cabocbr01"
"5136",347,"C.J. Miles","SF",31,"MEM",13,294,10.8,0.544,0.133,0.4,10.1,5.2,7.4,1.4,1.6,7.5,18.3,0.1,0.3,0.3,0.054,-0.8,-0.8,-1.5,0,2019,"milescj01"
"5137",396,"Chandler Parsons","SF",30,"MEM",25,496,8.5,0.484,0.137,0.9,15.2,7.9,13.4,1.9,1,14.2,20.3,-0.6,0.6,0,-0.004,-3.9,-0.5,-4.4,-0.3,2019,"parsoch01"
"5138",463,"D.J. Stephens","SG",28,"MEM",1,7,5.5,0.5,0,0,0,0,0,7.1,0,33.3,19.1,0,0,0,-0.119,-7.1,1.6,-5.5,0,2019,"stephdj01"
"5139",522,"Delon Wright","PG",26,"MEM",26,802,16.6,0.519,0.336,4,15.9,9.9,26.9,2.6,1.8,11.6,19.2,0.9,1.1,2,0.119,0,1.2,1.2,0.6,2019,"wrighde01"
"5140",71,"Dillon Brooks","SF",23,"MEM",18,330,7.6,0.499,0.246,3,7.6,5.3,7.6,1.5,1.1,12.3,20.9,-0.3,0.3,0,-0.004,-5,-1.2,-6.3,-0.4,2019,"brookdi01"
"5141",205,"Dusty Hannahs","SG",25,"MEM",2,26,4.5,0.311,0.167,0,4.4,2.2,28.8,1.9,0,7.2,23.9,-0.1,0,-0.1,-0.125,-6.5,-3.2,-9.7,-0.1,2019,"hannadu01"
"5142",469,"Garrett Temple","SG",32,"MEM",49,1530,8.6,0.551,0.196,1.3,10,5.6,6.7,1.6,1.5,11.4,13.9,0.1,1.5,1.6,0.05,-3.1,0.4,-2.7,-0.3,2019,"templga01"
"5143",415,"Ivan Rabb","PF",21,"MEM",49,721,16.1,0.586,0.325,10.7,21.5,16,12,1.2,1.8,12.6,17.2,1.2,0.9,2.1,0.137,-1.1,-0.3,-1.4,0.1,2019,"rabbiv01"
"5144",201,"JaMychal Green","PF",28,"MEM",41,900,14.9,0.58,0.256,8.8,22.8,15.7,6.5,1.8,2.7,15.6,20.4,0.4,1.4,1.8,0.094,-1.8,0,-1.8,0.1,2019,"greenja01"
"5145",255,"Jaren Jackson Jr.","PF",19,"MEM",58,1515,16.4,0.591,0.334,5.3,15,10.1,7.2,1.7,5.1,12.7,22.8,1.2,2.2,3.3,0.105,-1.2,1,-0.3,0.7,2019,"jacksja02"
"5146",91,"Jevon Carter","PG",23,"MEM",39,577,7.8,0.432,0.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18,-0.7,0.7,0,-0.003,-4.1,0.1,-4,-0.3,2019,"carteje01"
"5147",376,"Joakim Noah","C",33,"MEM",42,693,18.6,0.571,0.512,9.2,29.6,19.3,20.6,1.4,4.2,16.1,20,1,1.2,2.2,0.15,-0.3,2.4,2.1,0.7,2019,"noahjo01"
"5148",489,"Jonas Valančiūnas","C",26,"MEM",19,527,24.4,0.594,0.326,10.9,32.7,21.6,15.7,0.6,5.4,13.8,31.4,0.7,0.9,1.5,0.14,2.1,0,2.1,0.5,2019,"valanjo01"
"5149",503,"Julian Washburn","SF",27,"MEM",18,254,6.5,0.402,0.083,3.5,14.8,9.1,7.7,2.5,0.7,12.3,10,-0.2,0.3,0.1,0.023,-5.1,0.5,-4.6,-0.2,2019,"washbju01"
"5150",232,"Justin Holiday","SG",29,"MEM",44,1282,8.9,0.509,0.157,2.3,11.3,6.7,7.1,2.1,1.1,12.2,16.3,-0.6,1.4,0.8,0.029,-3.3,-0.1,-3.4,-0.5,2019,"holidju01"
"5151",15,"Kyle Anderson","SF",25,"MEM",43,1281,12.8,0.569,0.232,4.1,18.1,11,15,2.1,2.7,16,12.6,0.8,1.8,2.7,0.1,-1.6,2.4,0.8,0.9,2019,"anderky01"
"5152",181,"Marc Gasol","C",34,"MEM",53,1788,16.9,0.541,0.294,3.5,25.5,14.3,22.6,1.7,3.3,13.4,22.3,1,2.8,3.9,0.104,1.1,2.1,3.2,2.3,2019,"gasolma01"
"5153",72,"MarShon Brooks","SG",30,"MEM",29,387,11.6,0.518,0.195,3.4,9.7,6.5,11,1.2,1,10.3,23.6,-0.2,0.3,0.1,0.018,-1.9,-1.1,-3,-0.1,2019,"brookma01"
"5154",112,"Mike Conley","PG",31,"MEM",70,2342,21.4,0.569,0.363,1.9,9.7,5.7,33.4,2,0.9,9.1,27.3,5.7,2.3,8,0.164,4.6,0.1,4.7,3.9,2019,"conlemi01"
"5155",96,"Omri Casspi","SF",30,"MEM",36,520,15.7,0.606,0.36,3.6,21.5,12.4,8.1,1.9,1.6,11,18,0.6,0.7,1.3,0.119,-0.3,0.7,0.4,0.3,2019,"casspom01"
"5156",320,"Shelvin Mack","PG",28,"MEM",53,1204,11,0.499,0.193,1.6,8,4.8,23.3,1.9,0.3,12.8,18,0.1,1,1.1,0.045,-2.3,-0.3,-2.5,-0.1,2019,"macksh01"
"5157",143,"Tyler Dorsey","SG",22,"MEM",21,447,13.1,0.541,0.2,4.4,13.3,8.8,14.2,0.8,0.2,8.2,20.7,0.4,0.3,0.7,0.073,-0.3,-2.4,-2.7,-0.1,2019,"dorsety01"
"5158",528,"Tyler Zeller","C",29,"MEM",4,82,19.4,0.64,0.643,12.1,12.5,12.3,6.2,0.6,3.5,10,21.8,0.2,0.1,0.3,0.191,-2.3,-1.9,-4.3,0,2019,"zellety01"
"5159",443,"Wayne Selden","SG",24,"MEM",32,455,8.8,0.495,0.18,3.9,7,5.4,12.4,1.1,1.2,11.7,19.3,-0.2,0.3,0.1,0.014,-3.3,-1.1,-4.4,-0.3,2019,"seldewa01"
"5160",504,"Yuta Watanabe","SF",24,"MEM",15,174,3.3,0.352,0.196,2.5,17.7,10,6.6,1.1,0.5,9.8,15.8,-0.4,0.2,-0.2,-0.065,-7,-2.1,-9.1,-0.3,2019,"watanyu01"
"5161",5,"Bam Adebayo","C",21,"MIA",82,1913,17.9,0.623,0.465,9.2,24,16.6,14.2,1.8,3,17.1,15.8,3.4,3.4,6.8,0.171,-0.4,2.2,1.8,1.8,2019,"adebaba01"
"5162",272,"Derrick Jones Jr.","SF",21,"MIA",60,1153,14,0.559,0.377,8.8,13.3,11.1,4.7,1.9,3.3,10.2,15.6,1.2,1.7,2.9,0.121,-1.5,1,-0.5,0.4,2019,"jonesde02"
"5163",496,"Dion Waiters","SG",27,"MIA",44,1138,11.4,0.53,0.092,0.7,10.2,5.4,16.4,1.2,0.7,11.4,21.1,0.1,1.1,1.2,0.052,-0.5,-0.6,-1.1,0.3,2019,"waitedi01"
"5164",425,"Duncan Robinson","SF",24,"MIA",15,161,7.6,0.514,0.13,1.3,11.2,6.3,4.4,1.5,0,7.6,14,0,0.2,0.2,0.051,-3.6,0.1,-3.5,-0.1,2019,"robindu01"
"5165",494,"Dwyane Wade","SG",37,"MIA",72,1885,15.8,0.51,0.243,3.9,12.2,8,26.5,1.5,1.8,13.5,27.9,0.1,2.3,2.4,0.061,0.8,-0.2,0.6,1.2,2019,"wadedw01"
"5166",472,"Emanuel Terry","PF",22,"MIA",1,3,18.4,0.266,2,35.4,0,17.7,40.5,0,0,0,26.8,0,0,0,0.045,5.9,-3.9,2.1,0,2019,"terryem01"
"5167",146,"Goran Dragić","PG",32,"MIA",36,991,13.9,0.517,0.233,2.1,9.8,6,27.3,1.5,0.5,12.9,23.7,0.6,1,1.6,0.079,-0.5,-0.6,-1.1,0.2,2019,"dragigo01"
"5168",509,"Hassan Whiteside","C",29,"MIA",72,1674,23.5,0.564,0.357,16.3,35.6,25.9,5.6,1.3,7.3,11,22.6,2.3,4,6.3,0.18,1.1,1.2,2.3,1.8,2019,"whiteha01"
"5169",266,"James Johnson","PF",31,"MIA",55,1164,10.9,0.522,0.185,2,14.1,8,17,1.5,2.1,15.3,17.8,0,1.5,1.5,0.062,-2.4,1.1,-1.2,0.2,2019,"johnsja01"
"5170",421,"Josh Richardson","SG",25,"MIA",73,2539,14,0.536,0.225,2.3,8.8,5.5,17.9,1.5,1.2,9.1,20.9,3,2.6,5.6,0.106,0.1,0.2,0.3,1.5,2019,"richajo01"
"5171",520,"Justise Winslow","SF",22,"MIA",66,1959,12.8,0.513,0.183,3.4,15.9,9.6,21.9,1.8,0.9,14.9,20.8,0.2,2.6,2.8,0.067,-1.3,0.6,-0.6,0.7,2019,"winslju01"
"5172",390,"Kelly Olynyk","PF",27,"MIA",79,1812,14.4,0.61,0.328,4.2,17.8,11,11.4,1.4,1.8,15,18,2.3,2.5,4.7,0.126,-0.2,0.9,0.7,1.2,2019,"olynyke01"
